RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,SurveyIndexArea,ReasonHaulDisruption,DateofCalculation
HH,BITS,1,SE,77SE,TVL,75,-9,-9,84,44,2020,3,6,1313,10,30,D,55.4622,14.5363,55.4595,14.4927,39G4,59,V,136,1,1,C,6.2000,-9,-9,2778,260,-9,-9,4.4000,720,71.0,28.0,213,-9.0000,488,264,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,60,10,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,85,45,2020,3,6,1512,10,30,D,55.3098,14.3382,55.2972,14.3000,39G4,44,V,137,1,1,C,6.2000,-9,-9,2797,230,-9,-9,4.4000,720,71.0,26.0,213,-9.0000,488,240,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,50,11,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,86,46,2020,3,7,0636,10,20,D,55.1813,13.2743,55.1740,13.3002,39G3,41,V,138,1,1,C,6.6000,-9,-9,1852,200,-9,-9,4.4000,720,55.0,24.0,213,-9.0000,488,116,2.9000,-9.0000,32,0.6000,-9,-9.0000,350,9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,87,47,2020,3,7,0831,10,30,D,55.2123,13.6020,55.2155,13.6458,39G3,43,V,139,1,1,C,6.6000,-9,-9,2815,220,-9,-9,4.4000,720,57.0,25.0,213,-9.0000,488,83,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,330,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,88,48,2020,3,7,1100,9,30,D,55.2750,13.9610,55.2870,13.9223,39G3,37,V,140,1,1,C,6.9000,-9,-9,2797,200,-9,-9,4.4000,720,60.0,29.0,213,-9.0000,488,299,3.0000,-9.0000,30,1.5000,-9,-9.0000,360,4,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,77,37,2020,3,5,0828,10,21,D,55.7972,15.9055,55.7977,15.9370,40G5,59,V,131,1,1,C,6.3000,-9,-9,1963,270,-9,-9,4.4000,720,67.0,28.0,213,-9.0000,488,89,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,250,7,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,78,38,2020,3,5,1012,10,30,D,55.8088,15.8527,55.8030,15.8093,40G5,56,V,131,1,1,C,6.4000,-9,-9,2797,260,-9,-9,4.4000,720,68.0,28.0,213,-9.0000,488,257,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,220,6,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,79,39,2020,3,5,1235,10,30,D,55.8828,15.5672,55.9078,15.5675,40G5,50,V,132,1,1,C,6.6000,-9,-9,2797,240,-9,-9,4.4000,720,67.0,27.0,213,-9.0000,488,165,3.0000,-9.0000,18,0.5000,-9,-9.0000,220,6,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,80,40,2020,3,5,1456,10,30,D,55.9747,15.4155,55.9583,15.3823,40G5,46,V,133,1,1,C,6.8000,-9,-9,2778,230,-9,-9,4.4000,720,62.0,28.0,213,-9.0000,488,229,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,190,4,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,81,41,2020,3,6,0635,9,30,D,55.7065,14.3723,55.7130,14.4160,40G4,37,V,134,1,1,C,6.5000,-9,-9,2834,200,-9,-9,4.4000,720,64.0,-9.0,213,-9.0000,488,75,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,40,10,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,82,42,2020,3,6,0851,10,30,D,55.6968,14.4103,55.6877,14.4517,40G4,43,V,135,1,1,C,6.8000,-9,-9,2778,200,-9,-9,4.4000,720,66.0,-9.0,213,-9.0000,488,112,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,40,11,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,71,31,2020,3,3,1330,11,30,D,56.6922,16.9977,56.6682,16.9850,42G6,66,V,126,1,1,C,6.5000,-9,-9,2759,300,-9,-9,4.4000,720,69.0,28.0,213,-9.0000,488,196,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,50,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,72,32,2020,3,4,0630,10,30,D,56.0875,17.4200,56.0743,17.3818,41G7,41,V,127,1,1,C,7.0000,-9,-9,2797,200,-9,-9,4.4000,720,64.0,26.0,213,-9.0000,488,238,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,260,9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,73,33,2020,3,4,1103,10,16,D,55.8640,16.4747,55.8650,16.4505,40G6,53,V,128,1,1,C,6.6000,-9,-9,1482,240,-9,-9,4.4000,720,68.0,27.0,213,-9.0000,488,274,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,240,9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,74,34,2020,3,4,1305,10,20,D,55.8710,16.0777,55.8702,16.0485,40G6,54,V,129,1,1,C,6.5000,-9,-9,1833,240,-9,-9,4.4000,720,68.0,27.0,213,-9.0000,488,267,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,230,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,75,35,2020,3,4,1454,10,20,D,55.8447,15.9808,55.8375,15.9537,40G5,57,V,129,1,1,C,6.7000,-9,-9,1871,240,-9,-9,4.4000,720,65.0,26.0,213,-9.0000,488,245,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,220,7,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,76,36,2020,3,5,0634,11,30,D,55.6467,15.7860,55.6718,15.7883,40G5,67,V,130,1,1,C,6.0000,-9,-9,2815,280,-9,-9,4.4000,720,65.0,27.0,213,-9.0000,488,5,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,230,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,65,25,2020,3,2,1008,11,17,D,57.4787,17.0678,57.4683,17.0830,43G7,66,V,121,1,1,C,7.0000,-9,-9,1482,300,-9,-9,4.4000,720,65.0,27.0,213,-9.0000,488,142,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,140,5,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,66,26,2020,3,2,1313,11,24,D,57.3445,17.4202,57.3243,17.4182,43G7,73,V,122,1,1,C,6.5000,-9,-9,2241,290,-9,-9,4.4000,720,66.0,26.0,213,-9.0000,488,183,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,80,5,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,67,27,2020,3,2,1535,11,20,D,57.2795,17.4130,57.2963,17.4158,43G7,74,V,123,1,1,C,6.4000,-9,-9,1908,310,-9,-9,4.4000,720,64.0,27.0,213,-9.0000,488,72,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,70,6,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,68,28,2020,3,2,1415,11,30,D,57.0747,17.9093,57.0500,17.9178,43G7,74,N,124,1,1,C,-9.0000,-9,-9,2778,-9,-9,-9,4.4000,720,-9.0,-9.0,213,-9.0000,488,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,80,7,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,69,29,2020,3,3,0716,11,30,D,57.1217,17.2890,57.0968,17.2845,43G7,72,V,125,1,1,C,6.6000,-9,-9,2797,300,-9,-9,4.4000,720,65.0,27.0,213,-9.0000,488,185,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,90,6,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,70,30,2020,3,3,1137,11,30,D,56.7278,16.9950,56.7035,16.9845,42G6,65,V,126,1,1,C,6.5000,-9,-9,2815,300,-9,-9,4.4000,720,68.0,27.0,213,-9.0000,488,193,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,40,6,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,59,19,2020,2,29,1245,12,30,D,57.7677,19.4817,57.7927,19.4820,44G9,81,N,116,1,1,C,-9.0000,-9,-9,2778,220,-9,-9,4.4000,720,-9.0,-9.0,213,-9.0000,488,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,180,9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,60,20,2020,2,29,1347,10,30,D,57.8810,19.4217,57.9033,19.4385,44G9,48,V,117,1,1,C,6.4000,-9,-9,2797,220,-9,-9,4.4000,720,72.0,29.0,213,-9.0000,488,22,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,160,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,61,21,2020,3,1,0639,11,30,D,58.0750,19.4390,58.0503,19.4460,45G9,75,V,118,1,1,C,6.0000,-9,-9,2797,290,-9,-9,4.4000,720,70.0,28.0,213,-9.0000,488,171,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,220,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,62,22,2020,3,1,1430,13,30,D,57.4597,17.7363,57.4840,17.7267,43G7,108,N,119,1,1,C,-9.0000,-9,-9,2778,-9,-9,-9,4.4000,720,-9.0,-9.0,213,-9.0000,488,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,170,10,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,63,23,2020,3,2,0631,10,20,D,57.3657,16.9140,57.3780,16.8933,43G6,44,V,120,1,1,C,6.9000,-9,-9,1852,220,-9,-9,4.4000,720,58.0,24.0,213,-9.0000,488,318,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,170,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,64,24,2020,3,2,0823,10,20,D,57.4187,17.0208,57.4338,17.0075,43G7,55,V,120,1,1,C,6.7000,-9,-9,1852,240,-9,-9,4.4000,720,65.0,26.0,213,-9.0000,488,335,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,170,6,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,53,13,2020,2,28,1015,10,30,D,57.1662,18.8280,57.1768,18.8702,43G8,49,A,111,1,1,C,5.0000,-9,-9,2834,250,-9,-9,4.4000,720,74.0,29.0,213,-9.0000,488,65,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,290,7,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,54,14,2020,2,28,1214,10,30,D,57.2607,18.9353,57.2813,18.9615,43G8,54,V,111,1,1,C,5.4000,-9,-9,2797,240,-9,-9,4.4000,720,68.0,29.0,213,-9.0000,488,34,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,290,6,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,55,15,2020,2,28,1428,11,30,D,57.3247,19.0800,57.3042,19.0548,43G9,68,V,112,1,1,C,5.3000,-9,-9,2741,280,-9,-9,4.4000,720,70.0,29.0,213,-9.0000,488,214,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,280,3,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,56,16,2020,2,28,1520,12,30,D,57.1968,19.0490,57.2208,19.0612,43G9,83,N,113,1,1,C,-9.0000,-9,-9,2778,-9,-9,-9,4.4000,720,-9.0,-9.0,213,-9.0000,488,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,290,3,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,57,17,2020,2,29,0629,11,30,D,57.3210,19.1100,57.3407,19.1375,43G9,76,V,112,1,1,C,5.1000,-9,-9,2759,300,-9,-9,4.4000,720,70.0,29.0,213,-9.0000,488,37,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,190,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,58,18,2020,2,29,0926,10,30,D,57.5950,19.1542,57.6178,19.1717,44G9,46,V,114,1,1,C,4.9000,-9,-9,2778,220,-9,-9,4.4000,720,71.0,30.0,213,-9.0000,488,22,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,190,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,47,7,2020,2,27,1028,11,25,D,55.6758,16.5365,55.6685,16.5040,40G6,64,V,105,1,1,C,5.2000,-9,-9,2278,260,-9,-9,4.4000,720,69.0,29.0,213,-9.0000,488,248,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,270,10,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,48,8,2020,2,27,1310,10,30,D,55.7652,16.6617,55.7860,16.6375,40G6,55,V,106,1,1,C,5.5000,-9,-9,2815,240,-9,-9,4.4000,720,69.0,28.0,213,-9.0000,488,326,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,260,9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,49,9,2020,2,27,1513,10,30,D,55.8038,16.5143,55.7942,16.4748,40G6,56,V,107,1,1,C,5.4000,-9,-9,2759,240,-9,-9,4.4000,720,70.0,28.0,213,-9.0000,488,246,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,270,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,50,10,2020,2,28,0600,12,30,D,57.0632,18.8742,57.0837,18.9007,43G8,86,N,108,1,1,C,-9.0000,-9,-9,2778,-9,-9,-9,4.4000,720,-9.0,-9.0,213,-9.0000,488,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,320,4,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,51,11,2020,2,28,0651,11,30,D,57.0655,18.8312,57.0405,18.8243,43G8,67,A,109,1,1,C,5.6000,-9,-9,2778,260,-9,-9,4.4000,720,73.0,30.0,213,-9.0000,488,189,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,320,4,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,52,12,2020,2,28,0900,12,30,D,57.1165,18.9622,57.1377,18.9863,43G8,85,N,110,1,1,C,-9.0000,-9,-9,2778,-9,-9,-9,4.4000,720,-9.0,-9.0,213,-9.0000,488,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,270,6,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,41,1,2020,2,26,0631,9,30,D,55.7013,14.3598,55.7217,14.3350,40G4,33,V,99,1,1,C,5.5000,-9,-9,2759,200,-9,-9,4.4000,720,61.0,26.0,213,-9.0000,488,326,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,300,9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,42,2,2020,2,26,0844,10,30,D,55.6867,14.5077,55.7017,14.5423,40G4,47,V,100,1,1,C,5.4000,-9,-9,2759,220,-9,-9,4.4000,720,70.0,28.0,213,-9.0000,488,52,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,310,10,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,43,3,2020,2,26,1243,10,20,D,55.8213,15.2642,55.8345,15.2825,40G5,51,V,101,1,1,C,5.4000,-9,-9,1852,220,-9,-9,4.4000,720,66.0,28.0,213,-9.0000,488,38,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,300,10,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,44,4,2020,2,26,1442,10,30,D,55.8310,15.5257,55.8408,15.5632,40G5,42,V,102,1,1,C,6.2000,-9,-9,2648,200,-9,-9,4.4000,720,62.0,26.0,213,-9.0000,488,65,2.8000,-9.0000,-9,-9.0000,-9,-9.0000,300,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,45,5,2020,2,27,0638,11,25,D,55.5873,16.3992,55.5815,16.4347,40G6,67,V,103,1,1,C,5.3000,-9,-9,2334,270,-9,-9,4.4000,720,76.0,31.0,213,-9.0000,488,107,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,280,11,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,SE,77SE,TVL,75,-9,-9,46,6,2020,2,27,0841,10,30,D,55.5922,16.6645,55.6155,16.6805,40G6,54,V,104,1,1,C,5.6000,-9,-9,2778,220,-9,-9,4.4000,720,68.0,27.0,213,-9.0000,488,21,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,270,12,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,DK,26HF,TVS,-9,S,-9,97,48,2020,3,8,1224,9,30,D,55.1139,11.3199,55.1326,11.2909,39G1,25,V,96,1,1,R,1.7000,-9,-9,2782,135,-9,-9,-9.0000,-9,52.5,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,203,9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,DK,26HF,TVS,-9,S,-9,99,49,2020,3,8,1440,8,30,D,55.2228,11.0146,55.2467,11.0015,39G1,18,V,100,1,1,R,1.6000,-9,-9,2785,135,-9,-9,-9.0000,-9,55.5,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,225,9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,DK,26HF,TVS,-9,S,-9,101,50,2020,3,9,0615,8,30,N,55.3614,10.8902,55.3832,10.8692,39G0,19,V,102,1,1,R,1.5000,-9,-9,2767,136,-9,-9,-9.0000,-9,57.9,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,225,4,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,DK,26HF,TVS,-9,S,-9,103,51,2020,3,9,0806,9,30,D,55.4606,10.8964,55.4802,10.8696,39G0,28,V,104,1,1,R,1.3000,-9,-9,2758,135,-9,-9,-9.0000,-9,65.1,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,203,2,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,DK,26HF,TVS,-9,S,-9,105,52,2020,3,9,0944,9,30,D,55.5339,10.8577,55.5571,10.8392,40G0,37,V,106,1,1,R,1.3000,-9,-9,2832,165,-9,-9,-9.0000,-9,62.5,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,225,2,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,DK,26D4,TVL,-9,-9,T,163,53,2020,3,18,1154,11,30,D,55.4748,14.6654,55.4686,14.6226,39G4,67,V,162,1,1,R,5.3000,-9,-9,2787,390,-9,-9,4.4000,520,73.0,-9.0,213,-9.0000,-9,253,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,243,13,-9,-9.0000,5.3,6.3,8.09,15.17,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,DK,26HF,TVS,-9,S,-9,86,42,2020,3,7,0737,9,30,D,55.0105,10.0704,55.0353,10.0559,39G0,35,V,85,1,1,R,2.0000,-9,-9,2908,160,-9,-9,-9.0000,-9,60.9,-9.0,-9,-9.0000,-9,-9,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,315,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,DK,26HF,TVS,-9,S,-9,87,43,2020,3,7,1159,8,30,D,55.0742,10.8041,55.0991,10.8128,39G0,10,V,88,1,1,R,1.6000,-9,-9,2828,135,-9,-9,-9.0000,-9,57.8,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,315,2,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,DK,26HF,TVS,-9,S,-9,89,44,2020,3,7,1424,9,30,D,55.1958,11.0656,55.1800,11.0306,39G1,33,V,90,1,1,R,1.3000,-9,-9,2830,160,-9,-9,-9.0000,-9,59.5,-9.0,-9,-9.0000,-9,-9,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,0,3,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
HH,BITS,1,DK,26HF,TVS,-9,S,-9,91,45,2020,3,8,0610,8,30,N,55.2486,10.8445,55.2234,10.8367,39G0,18,V,92,1,1,R,1.4000,-9,-9,2852,135,-9,-9,-9.0000,-9,61.8,-9.0,-9,-9.0000,-9,-9,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,180,10,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,20220407
